lead_id,age,gender,current_city,current_education,parent_occupation,lead_gen_source,jnr_sm_id,lead_stage,call_status,call_reason,snr_sm_id,cycle,Reason_for_not_interested,language,watched_percentage,Lead_Status
USR1187,22,MALE,Mumbai,Looking for Job,Business,user_referrals,JNR1010MG,Lead Stage,successful,demo_not_attended,SNR503MG,2,Student not interested in domain,Telugu,80.0,Yet to convert Lead
USR1187,22,MALE,Mumbai,Looking for Job,Business,user_referrals,JNR1010MG,awareness,successful,post_demo_followup,SNR503MG,2,Student not interested in domain,Telugu,80.0,Yet to convert Lead
USR1187,22,MALE,Mumbai,Looking for Job,Business,user_referrals,JNR1010MG,consideration,successful,interested_for_conversion,SNR503MG,2,Student not interested in domain,Telugu,80.0,Yet to convert Lead
USR1187,22,MALE,Mumbai,Looking for Job,Business,user_referrals,JNR1010MG,consideration,successful,followup_for_conversion,SNR503MG,2,Student not interested in domain,Telugu,80.0,Yet to convert Lead
USR1188,25,MALE,Chennai,Intermediate,Lawyer,website,JNR1010MG,Lead Stage,unsuccessful,lead_introduction,SNR503MG,2,Wants offline classes,Info Unavailable,0,Yet to convert Lead
USR1188,25,MALE,Chennai,Intermediate,Lawyer,website,JNR1010MG,Lead Stage,successful,lead_introduction,SNR503MG,2,Wants offline classes,Info Unavailable,0,Yet to convert Lead
USR1188,25,MALE,Chennai,Intermediate,Lawyer,website,JNR1010MG,Lead Stage,successful,demo_schedule,SNR503MG,2,Wants offline classes,Info Unavailable,0,Yet to convert Lead
USR1188,25,MALE,Chennai,Intermediate,Lawyer,website,JNR1010MG,Lead Stage,successful,demo_not_attended,SNR503MG,2,Wants offline classes,Info Unavailable,0,Yet to convert Lead
USR1189,18,MALE,Mumbai,B.Tech,IT Employee,SEO,JNR1010MG,Lead Stage,successful,lead_introduction,SNR503MG,2,Student not interested in domain,Info Unavailable,0,Yet to convert Lead
USR1189,18,MALE,Mumbai,B.Tech,IT Employee,SEO,JNR1010MG,Lead Stage,successful,demo_schedule,SNR503MG,2,Student not interested in domain,Info Unavailable,0,Yet to convert Lead
USR1189,18,MALE,Mumbai,B.Tech,IT Employee,SEO,JNR1010MG,Lead Stage,successful,demo_not_attended,SNR503MG,2,Student not interested in domain,Info Unavailable,0,Yet to convert Lead
USR1190,24,MALE,Chennai,Looking for Job,Government Employee,email_marketing,JNR1010MG,Lead Stage,unsuccessful,lead_introduction,SNR503MG,2,Cannot afford,Telugu,85.0,Yet to convert Lead
USR1190,24,MALE,Chennai,Looking for Job,Government Employee,email_marketing,JNR1010MG,Lead Stage,successful,lead_introduction,SNR503MG,2,Cannot afford,Telugu,85.0,Yet to convert Lead
USR1190,24,MALE,Chennai,Looking for Job,Government Employee,email_marketing,JNR1010MG,Lead Stage,successful,demo_schedule,SNR503MG,2,Cannot afford,Telugu,85.0,Yet to convert Lead
USR1190,24,MALE,Chennai,Looking for Job,Government Employee,email_marketing,JNR1010MG,Lead Stage,successful,demo_not_attended,SNR503MG,2,Cannot afford,Telugu,85.0,Yet to convert Lead
USR1190,24,MALE,Chennai,Looking for Job,Government Employee,email_marketing,JNR1010MG,awareness,successful,post_demo_followup,SNR503MG,2,Cannot afford,Telugu,85.0,Yet to convert Lead
USR1191,18,FEMALE,Kochi,B.Tech,Government Employee,SEO,JNR1010MG,Lead Stage,successful,lead_introduction,SNR503MG,3,Student not interested in domain,Telugu,85.0,Yet to convert Lead
USR1191,18,FEMALE,Kochi,B.Tech,Government Employee,SEO,JNR1010MG,Lead Stage,successful,demo_schedule,SNR503MG,3,Student not interested in domain,Telugu,85.0,Yet to convert Lead
USR1191,18,FEMALE,Kochi,B.Tech,Government Employee,SEO,JNR1010MG,Lead Stage,successful,demo_not_attended,SNR503MG,3,Student not interested in domain,Telugu,85.0,Yet to convert Lead
USR1191,18,FEMALE,Kochi,B.Tech,Government Employee,SEO,JNR1010MG,Lead Stage,unsuccessful,demo_not_attended,SNR503MG,3,Student not interested in domain,Telugu,85.0,Yet to convert Lead
USR1191,18,FEMALE,Kochi,B.Tech,Government Employee,SEO,JNR1010MG,awareness,successful,post_demo_followup,SNR503MG,3,Student not interested in domain,Telugu,85.0,Yet to convert Lead
USR1191,18,FEMALE,Kochi,B.Tech,Government Employee,SEO,JNR1010MG,consideration,successful,interested_for_conversion,SNR503MG,3,Student not interested in domain,Telugu,85.0,Yet to convert Lead
USR1191,18,FEMALE,Kochi,B.Tech,Government Employee,SEO,JNR1010MG,consideration,successful,followup_for_conversion,SNR503MG,3,Student not interested in domain,Telugu,85.0,Yet to convert Lead
USR1192,24,FEMALE,Bengaluru,Looking for Job,Government Employee,social_media,JNR1010MG,Lead Stage,successful,lead_introduction,SNR503MG,3,Shown Interest,English,90.0,Yet to convert Lead
USR1192,24,FEMALE,Bengaluru,Looking for Job,Government Employee,social_media,JNR1010MG,Lead Stage,successful,demo_schedule,SNR503MG,3,Shown Interest,English,90.0,Yet to convert Lead
USR1192,24,FEMALE,Bengaluru,Looking for Job,Government Employee,social_media,JNR1010MG,Lead Stage,successful,demo_not_attended,SNR503MG,3,Shown Interest,English,90.0,Yet to convert Lead
USR1192,24,FEMALE,Bengaluru,Looking for Job,Government Employee,social_media,JNR1010MG,awareness,successful,post_demo_followup,SNR503MG,3,Shown Interest,English,90.0,Yet to convert Lead
USR1192,24,FEMALE,Bengaluru,Looking for Job,Government Employee,social_media,JNR1010MG,consideration,successful,interested_for_conversion,SNR503MG,3,Shown Interest,English,90.0,Yet to convert Lead
USR1192,24,FEMALE,Bengaluru,Looking for Job,Government Employee,social_media,JNR1010MG,consideration,successful,followup_for_conversion,SNR503MG,3,Shown Interest,English,90.0,Yet to convert Lead
USR1192,24,FEMALE,Bengaluru,Looking for Job,Government Employee,social_media,JNR1010MG,conversion,successful,successful_conversion,SNR503MG,3,Shown Interest,English,90.0,Yet to convert Lead
USR1193,21,FEMALE,Visakhapatnam,Degree,Government Employee,social_media,JNR1010MG,Lead Stage,unsuccessful,lead_introduction,SNR503MG,3,Shown Interest,English,95.0,Yet to convert Lead
USR1193,21,FEMALE,Visakhapatnam,Degree,Government Employee,social_media,JNR1010MG,Lead Stage,successful,lead_introduction,SNR503MG,3,Shown Interest,English,95.0,Yet to convert Lead
USR1193,21,FEMALE,Visakhapatnam,Degree,Government Employee,social_media,JNR1010MG,Lead Stage,unsuccessful,demo_schedule,SNR503MG,3,Shown Interest,English,95.0,Yet to convert Lead
USR1193,21,FEMALE,Visakhapatnam,Degree,Government Employee,social_media,JNR1010MG,Lead Stage,successful,demo_schedule,SNR503MG,3,Shown Interest,English,95.0,Yet to convert Lead
USR1193,21,FEMALE,Visakhapatnam,Degree,Government Employee,social_media,JNR1010MG,Lead Stage,successful,demo_not_attended,SNR503MG,3,Shown Interest,English,95.0,Yet to convert Lead
USR1193,21,FEMALE,Visakhapatnam,Degree,Government Employee,social_media,JNR1010MG,awareness,successful,post_demo_followup,SNR503MG,3,Shown Interest,English,95.0,Yet to convert Lead
USR1193,21,FEMALE,Visakhapatnam,Degree,Government Employee,social_media,JNR1010MG,consideration,successful,interested_for_conversion,SNR503MG,3,Shown Interest,English,95.0,Yet to convert Lead
USR1193,21,FEMALE,Visakhapatnam,Degree,Government Employee,social_media,JNR1010MG,consideration,successful,followup_for_conversion,SNR503MG,3,Shown Interest,English,95.0,Yet to convert Lead
USR1193,21,FEMALE,Visakhapatnam,Degree,Government Employee,social_media,JNR1010MG,conversion,successful,successful_conversion,SNR503MG,3,Shown Interest,English,95.0,Yet to convert Lead
USR1194,22,FEMALE,Mumbai,Looking for Job,Government Employee,social_media,JNR1010MG,Lead Stage,successful,lead_introduction,SNR503MG,3,Wants offline classes,Info Unavailable,0,Yet to convert Lead
USR1194,22,FEMALE,Mumbai,Looking for Job,Government Employee,social_media,JNR1010MG,Lead Stage,successful,demo_schedule,SNR503MG,3,Wants offline classes,Info Unavailable,0,Yet to convert Lead
USR1194,22,FEMALE,Mumbai,Looking for Job,Government Employee,social_media,JNR1010MG,Lead Stage,successful,demo_not_attended,SNR503MG,3,Wants offline classes,Info Unavailable,0,Yet to convert Lead
USR1195,20,FEMALE,Chennai,B.Tech,Government Employee,social_media,JNR1010MG,Lead Stage,unsuccessful,lead_introduction,SNR503MG,3,Cannot afford,English,100.0,Yet to convert Lead
USR1195,20,FEMALE,Chennai,B.Tech,Government Employee,social_media,JNR1010MG,Lead Stage,successful,lead_introduction,SNR503MG,3,Cannot afford,English,100.0,Yet to convert Lead
USR1195,20,FEMALE,Chennai,B.Tech,Government Employee,social_media,JNR1010MG,Lead Stage,successful,demo_schedule,SNR503MG,3,Cannot afford,English,100.0,Yet to convert Lead
USR1195,20,FEMALE,Chennai,B.Tech,Government Employee,social_media,JNR1010MG,Lead Stage,successful,demo_not_attended,SNR503MG,3,Cannot afford,English,100.0,Yet to convert Lead
USR1195,20,FEMALE,Chennai,B.Tech,Government Employee,social_media,JNR1010MG,awareness,successful,post_demo_followup,SNR503MG,3,Cannot afford,English,100.0,Yet to convert Lead
USR1196,20,FEMALE,Kochi,B.Tech,Government Employee,social_media,JNR1010MG,Lead Stage,successful,lead_introduction,SNR503MG,4,No time for student,Info Unavailable,0,Yet to convert Lead
USR1196,20,FEMALE,Kochi,B.Tech,Government Employee,social_media,JNR1010MG,Lead Stage,successful,demo_schedule,SNR503MG,4,No time for student,Info Unavailable,0,Yet to convert Lead
USR1196,20,FEMALE,Kochi,B.Tech,Government Employee,social_media,JNR1010MG,Lead Stage,successful,demo_not_attended,SNR503MG,4,No time for student,Info Unavailable,0,Yet to convert Lead
USR1196,20,FEMALE,Kochi,B.Tech,Government Employee,social_media,JNR1010MG,Lead Stage,unsuccessful,demo_not_attended,SNR503MG,4,No time for student,Info Unavailable,0,Yet to convert Lead
USR1197,16,FEMALE,Visakhapatnam,Intermediate,Government Employee,social_media,JNR1010MG,Lead Stage,successful,lead_introduction,SNR503MG,4,Student not interested in domain,Telugu,90.0,Yet to convert Lead
USR1197,16,FEMALE,Visakhapatnam,Intermediate,Government Employee,social_media,JNR1010MG,Lead Stage,successful,demo_schedule,SNR503MG,4,Student not interested in domain,Telugu,90.0,Yet to convert Lead
USR1197,16,FEMALE,Visakhapatnam,Intermediate,Government Employee,social_media,JNR1010MG,Lead Stage,successful,demo_not_attended,SNR503MG,4,Student not interested in domain,Telugu,90.0,Yet to convert Lead
USR1197,16,FEMALE,Visakhapatnam,Intermediate,Government Employee,social_media,JNR1010MG,Lead Stage,unsuccessful,demo_not_attended,SNR503MG,4,Student not interested in domain,Telugu,90.0,Yet to convert Lead
USR1197,16,FEMALE,Visakhapatnam,Intermediate,Government Employee,social_media,JNR1010MG,awareness,successful,post_demo_followup,SNR503MG,4,Student not interested in domain,Telugu,90.0,Yet to convert Lead
USR1197,16,FEMALE,Visakhapatnam,Intermediate,Government Employee,social_media,JNR1010MG,consideration,successful,interested_for_conversion,SNR503MG,4,Student not interested in domain,Telugu,90.0,Yet to convert Lead
USR1197,16,FEMALE,Visakhapatnam,Intermediate,Government Employee,social_media,JNR1010MG,consideration,successful,followup_for_conversion,SNR503MG,4,Student not interested in domain,Telugu,90.0,Yet to convert Lead
USR1198,16,FEMALE,Visakhapatnam,Intermediate,Government Employee,social_media,JNR1010MG,Lead Stage,unsuccessful,lead_introduction,SNR503MG,4,Cannot afford,Telugu,11.0,Yet to convert Lead
USR1198,16,FEMALE,Visakhapatnam,Intermediate,Government Employee,social_media,JNR1010MG,Lead Stage,successful,lead_introduction,SNR503MG,4,Cannot afford,Telugu,11.0,Yet to convert Lead
USR1198,16,FEMALE,Visakhapatnam,Intermediate,Government Employee,social_media,JNR1010MG,Lead Stage,successful,demo_schedule,SNR503MG,4,Cannot afford,Telugu,11.0,Yet to convert Lead
USR1198,16,FEMALE,Visakhapatnam,Intermediate,Government Employee,social_media,JNR1010MG,Lead Stage,successful,demo_not_attended,SNR503MG,4,Cannot afford,Telugu,11.0,Yet to convert Lead
USR1198,16,FEMALE,Visakhapatnam,Intermediate,Government Employee,social_media,JNR1010MG,awareness,successful,post_demo_followup,SNR503MG,4,Cannot afford,Telugu,11.0,Yet to convert Lead
USR1199,20,FEMALE,Visakhapatnam,B.Tech,Business,social_media,JNR1010MG,Lead Stage,successful,lead_introduction,SNR503MG,4,Wants offline classes,Info Unavailable,0,Yet to convert Lead
USR1199,20,FEMALE,Visakhapatnam,B.Tech,Business,social_media,JNR1010MG,Lead Stage,successful,demo_schedule,SNR503MG,4,Wants offline classes,Info Unavailable,0,Yet to convert Lead
USR1199,20,FEMALE,Visakhapatnam,B.Tech,Business,social_media,JNR1010MG,Lead Stage,successful,demo_not_attended,SNR503MG,4,Wants offline classes,Info Unavailable,0,Yet to convert Lead
USR1200,20,FEMALE,Visakhapatnam,B.Tech,Lawyer,social_media,JNR1010MG,Lead Stage,unsuccessful,lead_introduction,SNR503MG,4,Cannot afford,Info Unavailable,0,Yet to convert Lead
USR1200,20,FEMALE,Visakhapatnam,B.Tech,Lawyer,social_media,JNR1010MG,Lead Stage,successful,lead_introduction,SNR503MG,4,Cannot afford,Info Unavailable,0,Yet to convert Lead
USR1200,20,FEMALE,Visakhapatnam,B.Tech,Lawyer,social_media,JNR1010MG,Lead Stage,successful,demo_schedule,SNR503MG,4,Cannot afford,Info Unavailable,0,Yet to convert Lead
USR1200,20,FEMALE,Visakhapatnam,B.Tech,Lawyer,social_media,JNR1010MG,Lead Stage,successful,demo_not_attended,SNR503MG,4,Cannot afford,Info Unavailable,0,Yet to convert Lead
USR1201,16,FEMALE,Hyderabad,Intermediate,Private Employee,social_media,JNR1011MG,Lead Stage,successful,lead_introduction,SNR503MG,1,Student not interested in domain,Info Unavailable,0,Yet to convert Lead
USR1201,16,FEMALE,Hyderabad,Intermediate,Private Employee,social_media,JNR1011MG,Lead Stage,successful,demo_schedule,SNR503MG,1,Student not interested in domain,Info Unavailable,0,Yet to convert Lead
USR1201,16,FEMALE,Hyderabad,Intermediate,Private Employee,social_media,JNR1011MG,Lead Stage,successful,demo_not_attended,SNR503MG,1,Student not interested in domain,Info Unavailable,0,Yet to convert Lead
USR1201,16,FEMALE,Hyderabad,Intermediate,Private Employee,social_media,JNR1011MG,Lead Stage,unsuccessful,demo_not_attended,SNR503MG,1,Student not interested in domain,Info Unavailable,0,Yet to convert Lead
USR1202,20,MALE,Bengaluru,B.Tech,Business,user_referrals,JNR1011MG,Lead Stage,successful,lead_introduction,SNR503MG,1,Student not interested in domain,Telugu,15.0,Yet to convert Lead
USR1202,20,MALE,Bengaluru,B.Tech,Business,user_referrals,JNR1011MG,Lead Stage,successful,demo_schedule,SNR503MG,1,Student not interested in domain,Telugu,15.0,Yet to convert Lead
USR1202,20,MALE,Bengaluru,B.Tech,Business,user_referrals,JNR1011MG,Lead Stage,successful,demo_not_attended,SNR503MG,1,Student not interested in domain,Telugu,15.0,Yet to convert Lead
USR1202,20,MALE,Bengaluru,B.Tech,Business,user_referrals,JNR1011MG,Lead Stage,unsuccessful,demo_not_attended,SNR503MG,1,Student not interested in domain,Telugu,15.0,Yet to convert Lead
USR1202,20,MALE,Bengaluru,B.Tech,Business,user_referrals,JNR1011MG,awareness,successful,post_demo_followup,SNR503MG,1,Student not interested in domain,Telugu,15.0,Yet to convert Lead
USR1202,20,MALE,Bengaluru,B.Tech,Business,user_referrals,JNR1011MG,consideration,successful,interested_for_conversion,SNR503MG,1,Student not interested in domain,Telugu,15.0,Yet to convert Lead
USR1202,20,MALE,Bengaluru,B.Tech,Business,user_referrals,JNR1011MG,consideration,successful,followup_for_conversion,SNR503MG,1,Student not interested in domain,Telugu,15.0,Yet to convert Lead
USR1203,20,FEMALE,Visakhapatnam,B.Tech,Lawyer,user_referrals,JNR1011MG,Lead Stage,unsuccessful,lead_introduction,SNR503MG,1,Student not interested in domain,English,12.0,Yet to convert Lead
USR1203,20,FEMALE,Visakhapatnam,B.Tech,Lawyer,user_referrals,JNR1011MG,Lead Stage,successful,lead_introduction,SNR503MG,1,Student not interested in domain,English,12.0,Yet to convert Lead
USR1203,20,FEMALE,Visakhapatnam,B.Tech,Lawyer,user_referrals,JNR1011MG,Lead Stage,successful,demo_schedule,SNR503MG,1,Student not interested in domain,English,12.0,Yet to convert Lead
USR1203,20,FEMALE,Visakhapatnam,B.Tech,Lawyer,user_referrals,JNR1011MG,Lead Stage,successful,demo_not_attended,SNR503MG,1,Student not interested in domain,English,12.0,Yet to convert Lead
USR1203,20,FEMALE,Visakhapatnam,B.Tech,Lawyer,user_referrals,JNR1011MG,awareness,successful,post_demo_followup,SNR503MG,1,Student not interested in domain,English,12.0,Yet to convert Lead
USR1204,16,MALE,Mumbai,Intermediate,IT Employee,user_referrals,JNR1011MG,Lead Stage,successful,lead_introduction,SNR503MG,1,Wants offline classes,Info Unavailable,0,Yet to convert Lead
USR1204,16,MALE,Mumbai,Intermediate,IT Employee,user_referrals,JNR1011MG,Lead Stage,successful,demo_schedule,SNR503MG,1,Wants offline classes,Info Unavailable,0,Yet to convert Lead
USR1204,16,MALE,Mumbai,Intermediate,IT Employee,user_referrals,JNR1011MG,Lead Stage,successful,demo_not_attended,SNR503MG,1,Wants offline classes,Info Unavailable,0,Yet to convert Lead
USR1205,16,MALE,Chennai,Intermediate,Government Employee,user_referrals,JNR1011MG,Lead Stage,unsuccessful,lead_introduction,SNR503MG,1,Cannot afford,Info Unavailable,0,Yet to convert Lead
USR1205,16,MALE,Chennai,Intermediate,Government Employee,user_referrals,JNR1011MG,Lead Stage,successful,lead_introduction,SNR503MG,1,Cannot afford,Info Unavailable,0,Yet to convert Lead
USR1205,16,MALE,Chennai,Intermediate,Government Employee,user_referrals,JNR1011MG,Lead Stage,successful,demo_schedule,SNR503MG,1,Cannot afford,Info Unavailable,0,Yet to convert Lead
USR1205,16,MALE,Chennai,Intermediate,Government Employee,user_referrals,JNR1011MG,Lead Stage,successful,demo_not_attended,SNR503MG,1,Cannot afford,Info Unavailable,0,Yet to convert Lead
USR1206,16,MALE,Kochi,Intermediate,Doctor,user_referrals,JNR1011MG,Lead Stage,successful,lead_introduction,SNR503MG,2,Student not interested in domain,Info Unavailable,0,Yet to convert Lead
USR1206,16,MALE,Kochi,Intermediate,Doctor,user_referrals,JNR1011MG,Lead Stage,successful,demo_schedule,SNR503MG,2,Student not interested in domain,Info Unavailable,0,Yet to convert Lead
USR1206,16,MALE,Kochi,Intermediate,Doctor,user_referrals,JNR1011MG,Lead Stage,successful,demo_not_attended,SNR503MG,2,Student not interested in domain,Info Unavailable,0,Yet to convert Lead
USR1206,16,MALE,Kochi,Intermediate,Doctor,user_referrals,JNR1011MG,Lead Stage,unsuccessful,demo_not_attended,SNR503MG,2,Student not interested in domain,Info Unavailable,0,Yet to convert Lead
USR1207,16,FEMALE,Hyderabad,Intermediate,Professor/Faculty,social_media,JNR1011MG,Lead Stage,successful,lead_introduction,SNR503MG,2,Student not interested in domain,English,13.0,Yet to convert Lead
USR1207,16,FEMALE,Hyderabad,Intermediate,Professor/Faculty,social_media,JNR1011MG,Lead Stage,successful,demo_schedule,SNR503MG,2,Student not interested in domain,English,13.0,Yet to convert Lead
USR1207,16,FEMALE,Hyderabad,Intermediate,Professor/Faculty,social_media,JNR1011MG,Lead Stage,successful,demo_not_attended,SNR503MG,2,Student not interested in domain,English,13.0,Yet to convert Lead
USR1207,16,FEMALE,Hyderabad,Intermediate,Professor/Faculty,social_media,JNR1011MG,awareness,successful,post_demo_followup,SNR503MG,2,Student not interested in domain,English,13.0,Yet to convert Lead
USR1207,16,FEMALE,Hyderabad,Intermediate,Professor/Faculty,social_media,JNR1011MG,consideration,successful,interested_for_conversion,SNR503MG,2,Student not interested in domain,English,13.0,Yet to convert Lead
USR1207,16,FEMALE,Hyderabad,Intermediate,Professor/Faculty,social_media,JNR1011MG,consideration,successful,followup_for_conversion,SNR503MG,2,Student not interested in domain,English,13.0,Yet to convert Lead
USR1208,20,MALE,Hyderabad,B.Tech,Business,website,JNR1011MG,Lead Stage,unsuccessful,lead_introduction,SNR503MG,2,No time for student,Info Unavailable,0,Yet to convert Lead
USR1208,20,MALE,Hyderabad,B.Tech,Business,website,JNR1011MG,Lead Stage,successful,lead_introduction,SNR503MG,2,No time for student,Info Unavailable,0,Yet to convert Lead
USR1208,20,MALE,Hyderabad,B.Tech,Business,website,JNR1011MG,Lead Stage,successful,demo_schedule,SNR503MG,2,No time for student,Info Unavailable,0,Yet to convert Lead
USR1208,20,MALE,Hyderabad,B.Tech,Business,website,JNR1011MG,Lead Stage,successful,demo_not_attended,SNR503MG,2,No time for student,Info Unavailable,0,Yet to convert Lead
USR1209,20,MALE,Hyderabad,B.Tech,Lawyer,website,JNR1011MG,Lead Stage,successful,lead_introduction,SNR503MG,2,Wants offline classes,Info Unavailable,0,Yet to convert Lead
USR1209,20,MALE,Hyderabad,B.Tech,Lawyer,website,JNR1011MG,Lead Stage,successful,demo_schedule,SNR503MG,2,Wants offline classes,Info Unavailable,0,Yet to convert Lead
USR1209,20,MALE,Hyderabad,B.Tech,Lawyer,website,JNR1011MG,Lead Stage,successful,demo_not_attended,SNR503MG,2,Wants offline classes,Info Unavailable,0,Yet to convert Lead
USR1210,20,FEMALE,Hyderabad,B.Tech,IT Employee,website,JNR1011MG,Lead Stage,unsuccessful,lead_introduction,SNR503MG,2,Student not interested in domain,English,71.0,Yet to convert Lead
USR1210,20,FEMALE,Hyderabad,B.Tech,IT Employee,website,JNR1011MG,Lead Stage,successful,lead_introduction,SNR503MG,2,Student not interested in domain,English,71.0,Yet to convert Lead
USR1210,20,FEMALE,Hyderabad,B.Tech,IT Employee,website,JNR1011MG,Lead Stage,successful,demo_schedule,SNR503MG,2,Student not interested in domain,English,71.0,Yet to convert Lead
USR1210,20,FEMALE,Hyderabad,B.Tech,IT Employee,website,JNR1011MG,Lead Stage,successful,demo_not_attended,SNR503MG,2,Student not interested in domain,English,71.0,Yet to convert Lead
USR1210,20,FEMALE,Hyderabad,B.Tech,IT Employee,website,JNR1011MG,awareness,successful,post_demo_followup,SNR503MG,2,Student not interested in domain,English,71.0,Yet to convert Lead
USR1211,20,FEMALE,Hyderabad,B.Tech,Private Employee,website,JNR1011MG,Lead Stage,successful,lead_introduction,SNR503MG,3,Student not interested in domain,English,72.0,Yet to convert Lead
USR1211,20,FEMALE,Hyderabad,B.Tech,Private Employee,website,JNR1011MG,Lead Stage,successful,demo_schedule,SNR503MG,3,Student not interested in domain,English,72.0,Yet to convert Lead
USR1211,20,FEMALE,Hyderabad,B.Tech,Private Employee,website,JNR1011MG,Lead Stage,successful,demo_not_attended,SNR503MG,3,Student not interested in domain,English,72.0,Yet to convert Lead
USR1211,20,FEMALE,Hyderabad,B.Tech,Private Employee,website,JNR1011MG,Lead Stage,unsuccessful,demo_not_attended,SNR503MG,3,Student not interested in domain,English,72.0,Yet to convert Lead
USR1211,20,FEMALE,Hyderabad,B.Tech,Private Employee,website,JNR1011MG,awareness,successful,post_demo_followup,SNR503MG,3,Student not interested in domain,English,72.0,Yet to convert Lead
USR1211,20,FEMALE,Hyderabad,B.Tech,Private Employee,website,JNR1011MG,consideration,successful,interested_for_conversion,SNR503MG,3,Student not interested in domain,English,72.0,Yet to convert Lead
USR1211,20,FEMALE,Hyderabad,B.Tech,Private Employee,website,JNR1011MG,consideration,unsuccessful,followup_for_conversion,SNR503MG,3,Student not interested in domain,English,72.0,Yet to convert Lead
USR1211,20,FEMALE,Hyderabad,B.Tech,Private Employee,website,JNR1011MG,consideration,successful,followup_for_conversion,SNR503MG,3,Student not interested in domain,English,72.0,Yet to convert Lead
USR1212,20,FEMALE,Hyderabad,B.Tech,Business,social_media,JNR1011MG,Lead Stage,successful,lead_introduction,SNR503MG,3,Shown Interest,English,19.0,Yet to convert Lead
USR1212,20,FEMALE,Hyderabad,B.Tech,Business,social_media,JNR1011MG,Lead Stage,successful,demo_schedule,SNR503MG,3,Shown Interest,English,19.0,Yet to convert Lead
USR1212,20,FEMALE,Hyderabad,B.Tech,Business,social_media,JNR1011MG,Lead Stage,successful,demo_not_attended,SNR503MG,3,Shown Interest,English,19.0,Yet to convert Lead
USR1212,20,FEMALE,Hyderabad,B.Tech,Business,social_media,JNR1011MG,awareness,successful,post_demo_followup,SNR503MG,3,Shown Interest,English,19.0,Yet to convert Lead
USR1212,20,FEMALE,Hyderabad,B.Tech,Business,social_media,JNR1011MG,consideration,successful,interested_for_conversion,SNR503MG,3,Shown Interest,English,19.0,Yet to convert Lead
USR1212,20,FEMALE,Hyderabad,B.Tech,Business,social_media,JNR1011MG,consideration,successful,followup_for_conversion,SNR503MG,3,Shown Interest,English,19.0,Yet to convert Lead
USR1212,20,FEMALE,Hyderabad,B.Tech,Business,social_media,JNR1011MG,conversion,successful,successful_conversion,SNR503MG,3,Shown Interest,English,19.0,Yet to convert Lead
USR1213,21,FEMALE,Hyderabad,Degree,Lawyer,SEO,JNR1011MG,Lead Stage,unsuccessful,lead_introduction,SNR503MG,3,Shown Interest,Info Unavailable,0,Yet to convert Lead
USR1213,21,FEMALE,Hyderabad,Degree,Lawyer,SEO,JNR1011MG,Lead Stage,successful,lead_introduction,SNR503MG,3,Shown Interest,Info Unavailable,0,Yet to convert Lead
USR1213,21,FEMALE,Hyderabad,Degree,Lawyer,SEO,JNR1011MG,Lead Stage,unsuccessful,demo_schedule,SNR503MG,3,Shown Interest,Info Unavailable,0,Yet to convert Lead
USR1213,21,FEMALE,Hyderabad,Degree,Lawyer,SEO,JNR1011MG,Lead Stage,successful,demo_schedule,SNR503MG,3,Shown Interest,Info Unavailable,0,Yet to convert Lead
USR1213,21,FEMALE,Hyderabad,Degree,Lawyer,SEO,JNR1011MG,Lead Stage,successful,demo_not_attended,SNR503MG,3,Shown Interest,Info Unavailable,0,Yet to convert Lead
USR1213,21,FEMALE,Hyderabad,Degree,Lawyer,SEO,JNR1011MG,awareness,successful,post_demo_followup,SNR503MG,3,Shown Interest,Info Unavailable,0,Yet to convert Lead
USR1213,21,FEMALE,Hyderabad,Degree,Lawyer,SEO,JNR1011MG,consideration,successful,interested_for_conversion,SNR503MG,3,Shown Interest,Info Unavailable,0,Yet to convert Lead
USR1213,21,FEMALE,Hyderabad,Degree,Lawyer,SEO,JNR1011MG,consideration,unsuccessful,followup_for_conversion,SNR503MG,3,Shown Interest,Info Unavailable,0,Yet to convert Lead
USR1213,21,FEMALE,Hyderabad,Degree,Lawyer,SEO,JNR1011MG,consideration,successful,followup_for_conversion,SNR503MG,3,Shown Interest,Info Unavailable,0,Yet to convert Lead
USR1213,21,FEMALE,Hyderabad,Degree,Lawyer,SEO,JNR1011MG,conversion,successful,successful_conversion,SNR503MG,3,Shown Interest,Info Unavailable,0,Yet to convert Lead
USR1214,22,MALE,Mumbai,Looking for Job,IT Employee,SEO,JNR1011MG,Lead Stage,successful,lead_introduction,SNR503MG,3,Cannot afford,Info Unavailable,0,Yet to convert Lead
USR1214,22,MALE,Mumbai,Looking for Job,IT Employee,SEO,JNR1011MG,Lead Stage,successful,demo_schedule,SNR503MG,3,Cannot afford,Info Unavailable,0,Yet to convert Lead
USR1214,22,MALE,Mumbai,Looking for Job,IT Employee,SEO,JNR1011MG,Lead Stage,successful,demo_not_attended,SNR503MG,3,Cannot afford,Info Unavailable,0,Yet to convert Lead
USR1215,25,FEMALE,Chennai,10th Completed,Government Employee,SEO,JNR1011MG,Lead Stage,unsuccessful,lead_introduction,SNR503MG,3,Cannot afford,Telugu,27.0,Yet to convert Lead
USR1215,25,FEMALE,Chennai,10th Completed,Government Employee,SEO,JNR1011MG,Lead Stage,successful,lead_introduction,SNR503MG,3,Cannot afford,Telugu,27.0,Yet to convert Lead
